day_of_week,weekend_indicator,holiday_indicator,month,quarter,cost_lag_1,cost_lag_7,cost_lag_30,cost_rolling_7,cost_rolling_14,cost_rolling_30,staff_count,overtime_hours,production_volume,marketing_spend,daily_sales,inventory_level,shipping_cost,weather_temperature,weather_precipitation,exchange_rate,commodity_price_index
2,0,1,12,3,312.58717564,329.4920262,423.19485496,325.13760214,374.48704357,184.820902,77,7.52886109,444,1123.14884255,3734.99856341,440.7538031,248.5479735,18.75409377,4.30805657,76.55268328,107.52816745
5,1,0,11,1,199.29102629,358.45014777,380.3977677,253.5116141,174.4030288,338.29419224,67,0.65251954,223,1203.23194893,2735.91350643,275.80532643,206.12171531,26.27417854,9.42855144,72.32269506,135.48049675
3,1,1,8,2,202.67833806,440.66669966,410.19677702,168.50502275,229.87269996,287.79052841,60,7.57010095,771,2051.78631367,3861.72243657,195.63531187,207.82606124,25.57314607,3.59740027,71.0152946,113.88231946
6,1,1,11,3,153.37017684,273.5854158,134.53383515,310.69522724,255.39019124,178.57860387,81,5.78684626,876,1193.90040023,3886.32296016,195.07378316,247.85380349,29.41263933,9.92075763,77.99896551,118.92016623
5,0,0,11,1,326.00704595,460.28011182,408.13250918,246.85132863,342.6058483,344.70803262,83,5.14752615,858,1106.16835221,2762.28082918,294.59984137,127.93990468,31.6755846,10.27936227,72.41344522,114.55522633
4,1,0,11,1,374.1423373,323.27560327,431.72864236,314.82724714,175.63079299,263.73683161,74,1.69052016,245,843.77278256,2745.4218879,284.67493516,99.30128328,23.79133579,3.56162425,76.5365575,108.43051293
5,1,0,9,4,307.36023277,324.79426803,330.16999341,255.94528649,229.83916516,294.91117498,25,2.7935901,429,2046.49975589,1500.42592974,300.64235051,145.00790211,32.54699444,17.21226717,72.66228091,106.91621036
4,1,1,11,2,171.45247268,475.30713739,241.30408451,309.04326211,173.77988734,261.60983829,80,0.7587303,584,959.41617417,3138.86829277,314.29139324,210.82476434,25.25006836,9.99158277,70.89318193,116.15267095
7,1,0,9,1,312.60862493,269.36953537,307.41974507,327.23378856,196.20999486,273.25070519,40,7.63260527,764,2499.83419416,1727.14847965,427.33116718,185.80952507,27.33911902,8.22403049,78.19601967,111.87946345
5,0,1,11,4,387.90501727,174.65987929,434.00988435,287.04531211,220.4652359,255.58813127,41,7.76421548,905,1322.11035392,3345.31906236,165.01733134,247.64386331,23.41853071,9.06266056,78.15047181,120.55616572
5,0,0,11,4,364.06777793,475.23224311,244.07528221,200.35558707,300.47555046,170.92720449,32,7.12400821,877,821.61015146,3100.58437306,171.84254937,145.98426037,26.98594661,15.27823653,71.97913206,108.743314
5,1,0,7,2,381.27998698,347.81951212,310.6321407,328.57947274,254.454851,288.57304559,29,7.08705838,627,1194.12704076,2490.21323286,379.63957583,89.94204685,33.40276009,4.0558044,78.12314515,106.89654562
2,0,0,11,4,171.43483068,247.92655825,245.71357649,246.11660626,250.28872045,306.21090213,56,0.82544536,696,1708.02454127,3103.06334624,195.15596719,111.9422438,28.92848392,11.23628129,72.28576677,142.4907478
2,1,1,11,2,369.45137367,359.0503044,228.05591361,306.52746951,229.88224466,179.47307754,47,1.53433073,886,930.25232119,1435.78717892,263.76184044,144.4532948,25.48014201,9.04661798,72.6843477,128.81751096
2,0,0,11,1,174.51481766,228.96457539,316.54028855,296.36381494,339.02433438,170.92613325,24,1.33318391,729,842.44227308,3300.59732611,308.76514333,135.17826619,26.55118503,7.65921039,72.20194002,129.80921224
2,1,1,11,1,162.63310777,260.46412405,386.2075508,296.8265823,353.07166865,325.42575766,22,5.43407104,258,820.32170521,1688.50430868,168.0892902,179.88483729,32.4085266,2.92386247,74.13497526,114.51735121
2,1,1,5,2,456.0386505,171.4741467,280.04969768,212.08193824,236.78695928,347.59830968,76,7.57000375,603,1256.64520349,3516.35511078,196.28743044,263.42530475,22.99052833,15.04173462,72.93693522,108.69984408
3,1,1,10,3,454.47365069,175.20346477,184.95175606,215.28645797,251.48063102,243.75947251,24,1.04406486,622,960.24669137,3120.18451742,271.7827634,205.09053112,18.17878162,8.8735676,71.00275652,108.68158386
5,0,1,11,2,235.66642681,175.12426127,308.25569812,212.03010425,200.99898392,230.06518778,47,2.48799623,474,1664.74077358,1730.19740867,382.33049805,213.11737769,27.20191637,7.22145267,75.86482383,143.43274105
7,1,0,11,2,362.7649381,170.84036687,313.8213295,320.6170337,174.48267335,262.81867279,30,7.99089147,543,1683.41002061,1757.38983493,315.75129326,256.29613733,26.83840789,2.82903148,73.65368337,120.56360649
2,0,1,11,3,145.08233758,358.63151606,243.33341107,254.58400095,270.16829117,292.46085246,43,7.57014149,639,1416.14273805,1961.98632798,420.14262011,134.53552663,26.22577138,3.47556446,76.69402769,112.84301496
3,1,0,10,2,366.25507486,356.44112569,244.11163749,324.32720784,223.65663385,243.86968802,74,2.48047607,234,879.87647691,1663.33888926,320.66887735,129.44829888,19.15770371,9.16403689,72.09145181,108.32155264
5,0,1,10,1,359.3279276,226.51510957,316.77057228,179.12126936,337.69057083,243.82623928,68,2.59682639,585,2062.82012791,3952.37244231,277.63929036,241.81698437,26.77067388,10.07975737,76.80748954,125.55880383
4,1,1,11,2,189.77928939,444.079407,400.51021098,287.62562271,201.11967,287.54179281,84,4.14047107,311,1648.77013655,2161.52868464,416.30577964,254.06146999,26.30719854,9.68701878,74.0900291,125.54661988
6,1,0,11,4,190.20310615,450.95747919,229.8857007,319.42584726,256.19897531,339.44514168,72,2.69356593,269,1148.71040015,1680.3463254,133.21279753,206.67781616,29.3086709,15.18099035,78.31085995,120.57400322
2,1,1,11,1,453.10258417,170.4393633,133.73512966,175.94980985,246.50203185,367.19418621,28,3.94837437,299,879.40281957,1956.81433984,383.71751635,148.49160056,24.47605256,8.49745586,72.68636916,134.57414605
7,1,1,11,4,182.77832679,428.0047083,316.50827123,295.28419402,374.33393785,258.09836359,31,2.06639982,369,1747.70520231,2407.75075287,309.35104013,89.66950671,22.99266106,8.32677131,78.32673185,119.20306129
2,0,1,2,4,320.95696749,393.99592252,254.43149642,304.57053319,337.71775287,263.68548703,23,2.72064513,596,938.84136095,1700.00635316,178.73480672,248.5887978,25.33897945,7.65109812,78.46142348,127.21016668
4,1,1,6,2,356.56679318,250.39069432,333.64401578,193.30559696,255.06899531,172.33713294,53,2.53103536,887,1376.9737688,3740.66783966,113.04853497,186.11853771,25.57516142,12.72964142,74.99464992,136.16187636
2,1,1,11,2,387.90109322,459.72827697,380.17816091,192.61407988,243.35335331,172.04742674,79,7.53925493,479,1875.13370991,1678.42669236,333.79628156,148.30662418,26.68914411,8.57078239,77.19268915,112.53926961
2,1,0,11,3,356.86144832,171.88364453,317.01720716,263.53715891,359.49059715,338.09806098,69,1.54470315,918,939.00888809,4052.78535582,164.74185785,104.20768658,22.56601886,2.9958391,72.74828975,107.48744809
2,1,1,12,1,358.79515868,327.78270824,139.42613058,294.98026703,229.90748321,318.25890599,78,7.53038871,283,1163.49008005,1537.46266268,121.71434413,87.55139027,28.2729398,3.72550596,70.98131802,108.53758113
4,0,0,11,2,164.52923047,218.1520886,276.6959103,304.69021717,255.44946224,170.90415266,46,1.33771728,548,1730.58686246,2293.57973508,264.36336609,111.63013907,22.96883673,4.13818641,70.90192999,109.00324354
3,0,1,2,4,171.09754699,411.73573796,357.53694155,290.3787528,351.41187856,172.10354413,79,2.11211483,672,924.58214562,2093.60761758,232.91668839,254.82887379,22.97934869,3.62125009,76.10428975,114.02136838
4,1,0,7,4,190.10090349,457.63118992,316.83856989,336.34557901,376.3441983,177.09004543,80,0.76087027,448,1728.48392244,2308.19839365,323.68342055,206.61521904,21.92203147,8.50645039,77.75865522,108.34727317
7,0,1,3,2,351.290606,169.21757704,379.12221747,281.82382827,234.26764345,344.2770392,78,3.78685091,918,2411.45955257,2137.67888793,226.89511257,182.11133323,20.03795548,13.94709531,72.3390702,129.33512445
2,0,0,11,2,139.77736557,460.09362146,386.93832354,193.30825367,374.59443125,261.14525063,82,0.70095124,209,820.18663385,3903.77455978,221.3496747,167.84230262,29.14540578,3.09129557,76.66569802,129.02195479
5,1,0,11,3,321.9847753,430.88004326,384.6034755,296.00706096,252.85892196,266.35996852,40,6.69548232,737,1663.65321803,3404.74603047,418.33089712,139.91627344,30.83277009,12.53286437,72.42745139,121.04828918
3,0,0,11,3,357.85688677,467.45249948,135.52207051,253.92065312,372.56523984,322.04966068,82,7.57041556,261,1153.97914327,1982.45060431,389.08700246,87.69633741,26.61771125,16.68775016,74.23014435,127.07112494
7,0,0,8,3,388.85098614,372.55904689,132.29934533,189.70822228,262.08515823,320.57032409,32,6.96001659,914,1193.85739436,3078.14342295,312.66712731,91.01893349,29.34933549,3.57493489,75.02275694,119.32822806
3,0,1,3,4,393.70655968,329.92875544,358.83515024,325.44533031,175.74252016,317.91455139,38,1.33225084,533,1669.04623464,2357.34440179,176.99159288,175.56135923,26.69104845,2.97429562,78.07711958,108.74383519
2,0,1,11,4,376.52781009,358.83589962,423.96138975,190.68734381,186.57614537,171.20914753,61,7.53737033,543,883.21147557,3451.64907679,372.73360227,188.18845828,30.86319173,15.3810888,78.07032518,119.05314746
3,0,1,11,3,321.46404465,223.95232046,283.69024849,307.04572453,273.0308379,176.16770971,39,1.33832157,824,955.82766114,2997.86911193,299.24083511,185.20069829,19.22292884,3.10667829,73.22060007,141.48914298
2,0,1,8,4,352.87343368,243.43520513,380.79139247,187.36994432,301.838853,178.45732347,77,7.52620497,686,947.30629457,1684.32724788,271.32659181,254.69805886,18.32707254,8.21962228,74.12721183,119.19518837
2,1,1,3,1,385.40770714,182.96649066,385.44608057,212.2386897,337.69392144,340.55665044,56,2.6935212,834,2060.25760157,1750.51659521,393.04464098,249.25397207,21.85073452,7.55580769,76.08120183,118.00922939
6,0,1,4,4,201.79474439,316.06524999,380.96359017,314.71693808,245.22352118,296.03924055,77,4.12729785,234,754.01858403,1630.23378092,429.27776214,147.79807405,25.36525848,8.28223081,70.89410249,136.02347345
2,1,1,11,2,353.69576816,475.52567178,134.81284144,303.85157346,345.18763351,339.28705296,26,2.05368896,260,1721.12382431,2081.58421384,292.90006074,205.19939724,32.49907513,4.28916909,71.93639847,129.76798179
3,0,0,11,1,165.0793074,265.00864709,392.93800011,254.6557365,284.34878293,326.47668229,48,3.09580479,283,2234.777581,1507.96748406,424.86099618,126.86168817,32.50757153,7.6811944,74.00895627,124.61052473
2,1,0,11,2,356.17368768,417.59936718,424.52975089,182.61891681,339.61147443,170.98902522,67,4.17164569,364,821.26528575,1483.32914405,417.87549907,125.8953167,22.10794219,10.00953444,74.07046292,120.31691189
2,0,0,11,4,201.07410782,453.97630973,244.40838437,314.82321222,363.85914261,201.49200019,31,7.66877177,340,923.49786095,1795.07990817,176.42456795,237.38958067,33.40256357,3.11032889,74.01405268,126.18967337
4,0,0,2,1,194.47649502,268.10052747,210.68611021,243.86790625,375.88133528,170.96796263,32,5.55259738,715,2053.66528188,2682.25139357,132.89623264,89.78592134,22.99895988,8.70863501,71.90581022,142.11438648
5,0,0,11,2,361.82434159,467.9636238,271.47636905,339.40997751,376.34156761,347.42737247,44,0.72645276,416,2097.98777123,2408.84100323,307.34327999,87.55088748,32.39898123,3.55023107,78.17719972,119.25961849
2,1,0,6,1,370.04832742,227.53253391,328.60169598,310.51674078,331.45639668,321.30494095,83,8.60907279,463,2341.97276531,2790.29703143,112.59743203,249.15528497,27.15511057,9.98628222,72.68274002,106.24480085
4,0,0,3,3,188.05549366,239.88514782,357.96567593,292.1787595,307.58367272,247.4824436,72,3.76946343,218,1953.74161138,2720.78707901,428.27522378,205.12435173,18.06082846,9.39555778,72.9341852,136.78586021
7,0,1,9,1,378.5081249,230.11628878,133.18142092,310.64721709,250.43707719,179.35534335,81,2.43690433,499,2336.42659494,3623.26434696,196.14225739,254.47775838,22.96728134,7.13777759,78.25374616,124.04982078
5,1,0,11,1,146.01331133,254.83474895,300.14820599,212.066136,253.53808356,243.85144798,24,7.5523278,890,1353.21130011,2132.47390318,118.45549068,140.76748167,27.48748811,4.03805166,72.18042995,132.93447502
5,1,0,11,4,350.55587165,172.34267032,405.86463092,307.26525501,334.69435879,239.2625733,44,4.02004807,673,2323.38923473,3409.76644119,129.6503201,178.39522965,26.1143388,10.50606847,74.05694932,114.72878042
7,1,1,4,2,340.43297658,426.57423176,316.85555237,287.27215623,330.41844991,362.90389923,39,1.25286193,258,1017.59607284,3315.19281719,144.66780482,181.61467906,28.89042375,9.04576342,72.94464789,128.33775716
4,0,1,8,1,164.36477777,220.31283304,308.03628148,241.00611494,178.86858033,264.64185002,82,2.06647429,847,1649.35032104,1974.25869229,379.83909919,131.52971694,28.89365477,13.57432369,71.36134031,128.15291731
2,0,1,3,3,456.92482657,417.13180654,248.93245443,240.60171662,338.20909784,349.40815331,49,0.67197169,223,969.69531604,4103.11073322,330.29396079,148.52186026,33.44124612,7.98005646,72.34071451,106.23703245
6,0,0,4,2,364.98168664,211.47477682,311.00676107,252.498145,246.75305638,354.80379984,78,5.27132157,923,2108.29246824,2240.01779469,467.0321848,107.80007767,27.18870925,12.16779452,72.94299759,110.55800183
3,1,0,11,2,169.32325059,440.2838049,418.23063876,306.42242692,348.43941976,292.45389274,74,5.61444466,696,2417.38574954,1630.07763463,264.67143432,201.95328519,29.38182929,10.80258024,76.01321495,113.66153357
2,1,1,3,2,264.20841592,328.00608217,359.07317227,288.88025755,247.03997815,345.87702487,68,2.05102807,213,2506.5760458,2524.04086494,414.21029981,126.5066557,33.36340875,11.76208693,74.39800582,128.99515925
5,1,1,3,1,190.33033794,304.52099637,421.25123321,334.00749679,366.81758398,179.59930576,68,1.78089397,351,976.58040535,1511.37056431,353.29840757,91.02915648,32.41214289,12.92068994,74.32465896,110.72275497
2,1,0,11,4,166.56306167,420.78593099,373.83003258,270.98107004,249.44398706,344.91042839,51,0.99529393,906,961.50262552,3004.53833522,316.01713006,211.43871835,33.44730129,7.9074533,74.01325024,128.6055959
4,0,0,3,4,231.39778237,475.93591714,334.31870287,310.74956679,289.08911381,178.94327224,76,7.95619245,685,1730.33622297,3238.98271207,336.21300657,184.79659403,19.31641166,9.16721751,76.87208316,133.18900263
2,1,0,11,4,138.22192012,472.46297684,143.15925461,328.35840438,323.58845708,353.97230897,23,8.40469069,439,1165.90917992,1847.64457295,195.60089706,107.76450273,22.53909307,14.20539943,77.12625756,130.5374504
2,0,0,10,2,235.65268242,360.98938391,307.3084649,176.3423282,302.2916286,338.26883587,56,5.83838671,275,1716.37907424,3130.40936492,249.48498824,205.30080076,23.01068131,14.80427182,74.12932256,140.01688157
7,0,0,11,4,331.97180938,197.01183056,133.244713,227.46717975,175.4253066,338.95747721,56,2.77223926,797,2514.96004973,1490.45622186,352.45531426,248.72095856,23.20927595,9.42954905,72.94243584,114.86882928
2,0,1,11,2,241.84853899,361.28694091,429.85390743,192.25870015,194.68711478,336.74443408,82,4.11252385,889,1307.51101128,1975.09249816,112.14253066,255.16987763,18.25632099,3.59865288,72.40665352,133.23114713
3,1,1,11,3,357.21037944,475.65879681,313.37588233,289.46813751,271.12615368,370.37419957,22,3.87814296,257,910.33527731,2295.25419009,371.4314734,92.92533288,21.91406734,14.79337993,72.93147918,112.81481556
2,1,1,3,4,370.67625361,401.40743083,356.38824476,271.22358346,342.82217244,310.6995451,43,2.06771507,389,1023.35668751,1803.90494714,307.29238853,166.49799857,28.92937989,10.13726525,70.90023904,141.74613153
7,0,1,11,3,444.33199763,327.9871515,403.90155735,249.47500341,173.40247678,273.28646296,61,0.7600037,324,932.36484078,3982.96538876,376.62138063,146.03447982,33.41971185,3.0862596,73.03836512,135.80745145
2,1,1,11,2,320.49470839,421.24584653,358.65249019,314.81705334,175.54551682,291.15620892,28,1.52543143,799,2191.09258253,2506.96037408,288.09416367,221.17938253,25.20291651,4.35389883,78.17348064,128.21737735
3,0,0,11,1,391.2807438,439.88405188,308.37813411,308.89009358,351.25175879,346.94715314,84,2.68900564,778,826.66493615,1952.07445195,414.89348102,206.07807546,23.00501246,8.57231649,72.93922536,111.12522305
2,1,0,11,1,174.27442231,358.8128874,315.35461271,303.83389455,362.11314717,336.60716495,32,2.7629844,913,2065.46155225,2452.22155341,356.43080419,107.79821167,26.82211611,14.82493245,72.15037381,129.8815483
6,1,1,11,2,172.16526839,440.91227287,211.62513534,255.97963754,307.25718989,179.35432618,76,0.70678004,473,2460.08008378,2451.03877217,195.21003102,134.36565811,27.3998332,12.71350772,72.97255685,115.33900116
3,1,0,4,1,194.86578875,172.27526918,433.41703901,308.99471533,368.74595656,302.29534665,24,2.52069905,223,2153.32013565,2121.25109054,308.32054957,125.94154932,21.92499197,9.04560868,74.66876353,134.55430928
2,0,1,12,1,164.4175445,254.28074498,409.95762074,275.70462581,335.80411,268.71411173,26,5.5684546,409,1969.28259965,3239.0715847,416.53076284,160.36054401,24.50833287,2.95547108,72.52326793,122.77551383
2,1,0,11,2,381.24198917,250.41575518,301.47739407,217.74562741,327.86892695,179.38020138,51,7.69547317,346,970.48081729,3934.142514,287.70705885,126.99159152,18.06537061,8.03655197,73.62865081,138.4616462
4,0,1,11,4,319.84889378,440.97685222,275.9338174,324.65093289,220.47705089,180.40650577,46,7.49659549,879,2055.40391736,3352.89189381,110.75601228,182.40550175,32.98413726,5.90936788,77.99855497,117.97798968
2,1,0,11,2,362.70565085,440.41165691,322.77858193,270.8705223,229.80834241,179.52973791,22,4.04090692,749,1330.5399899,1487.1386985,352.19421327,152.81202553,19.39342774,3.33295721,74.41576973,106.1371647
2,1,0,3,3,190.55160941,226.1601335,302.40746114,325.06045316,359.61448277,369.30882087,37,7.071538,263,953.05971133,2385.29612569,270.66204223,208.97969706,24.40506604,7.49398247,78.34022594,113.50339547
2,1,0,11,2,165.73791511,247.14899974,379.37593386,255.38139786,246.03519643,321.23327672,47,4.86183849,487,1005.08051671,1504.77871039,390.03697375,89.31508185,20.21225189,3.11466979,71.0332073,108.73749793
7,1,1,11,2,180.3096328,217.73909543,402.770305,310.86038474,351.67260547,233.09916264,68,7.56999774,385,2060.83673997,3211.8067767,308.34431045,155.35525498,20.2324899,3.76169552,76.16688229,115.45975278
4,0,1,11,3,139.8075358,358.74940921,132.16899369,245.28497106,355.94838405,343.1341547,61,4.28731363,751,1690.38022594,3985.70205712,115.28843798,186.78919747,29.21357648,4.52105642,71.54910144,142.04426148
6,1,1,11,2,301.97604982,228.69085955,306.05779959,290.80357331,177.69740635,298.85087372,61,7.54196624,358,1006.91359957,2889.94532168,329.34415608,206.42688755,30.61136111,10.61140245,72.64490935,108.50089376
